place_id,월평균_리뷰수_log,요리주점_밀도,요리주점_밀도_log,brand_type,요리주점_존재
1446761157,2.8810693652338517,0.0320336811275855,0.0315313032783401,경쟁사,1
1276398984,2.6390573296152584,0.0,0.0,경쟁사,0
2032724448,0.5108256237659907,0.0016105653084232,0.0016092697389964,경쟁사,1
1626443443,2.6508917872622613,0.004760046077246,0.00474875288116,경쟁사,1
1902214765,2.03688192726104,0.0,0.0,경쟁사,0
1583835753,3.0204248861443626,0.0,0.0,경쟁사,0
1098387318,2.3353749158170367,0.0027204558494747,0.0027167621070524,경쟁사,1
1957512936,3.4631283393926457,0.0,0.0,경쟁사,0
1068781997,2.842969519001581,0.0,0.0,경쟁사,0
1744675487,2.367123614131617,0.004760046077246,0.00474875288116,경쟁사,1
1997098203,1.203972804325936,0.019136466929793,0.0189556676778979,경쟁사,1
1419560678,1.8191584434161692,0.0,0.0,경쟁사,0
1520975504,1.6739764335716716,0.0040018335673799,0.0039938475302004,경쟁사,1
1700121235,1.8971199848858813,0.0030936525982814,0.0030888771016986,경쟁사,1
1669752875,1.2992829841302609,0.0,0.0,경쟁사,0
1819733849,2.847812143477369,0.007230657989877,0.0072046421150474,경쟁사,1
1695640440,2.6968769005040847,0.004760046077246,0.00474875288116,경쟁사,1
1662562207,3.060270794691562,0.0,0.0,경쟁사,0
1075452973,2.0898043287153825,0.0,0.0,경쟁사,0
1183679383,3.174575565971621,0.0,0.0,경쟁사,0
1156178973,2.9222651216721185,0.0,0.0,경쟁사,0
1961556567,2.4203681286504293,0.0058183933961234,0.0058015319181278,경쟁사,1
1855603068,2.1400661634962708,0.0058183933961234,0.0058015319181278,경쟁사,1
2036202855,0.0,0.0002740183975952,0.000273980861411,경쟁사,1
1867887935,3.667826044916104,0.0,0.0,경쟁사,0
1773727770,2.751535313041949,0.0,0.0,경쟁사,0
1402050649,2.3902906734131517,0.004760046077246,0.00474875288116,경쟁사,1
1477211341,2.9222651216721185,0.0010834431824337,0.0010828566814576,경쟁사,1
1825725375,1.5926307941177191,0.0058183933961234,0.0058015319181278,경쟁사,1
1689089491,2.7462019670665865,0.0,0.0,경쟁사,0
1617851980,3.0122615755052013,0.004760046077246,0.00474875288116,경쟁사,1
1927925705,3.120895416507997,0.0,0.0,경쟁사,0
1070341433,1.4271163556401456,0.019136466929793,0.0189556676778979,경쟁사,1
1376823175,2.512305623976115,0.0163508901015799,0.0162186538049858,경쟁사,1
1390740042,2.532373187026924,0.0,0.0,경쟁사,0
1264776733,2.532373187026924,0.0,0.0,경쟁사,0
1241677174,2.8083981749364924,0.0058183933961234,0.0058015319181278,경쟁사,1
1553565618,2.8716796248840124,0.0010834431824337,0.0010828566814576,경쟁사,1
1144308043,2.777783539116885,0.0,0.0,경쟁사,0
1149042526,3.5648268054439574,0.007230657989877,0.0072046421150474,경쟁사,1
1667781793,2.948815353766239,0.0,0.0,경쟁사,0
1623890470,1.8588987720656835,0.0027204558494747,0.0027167621070524,경쟁사,1
1349495996,2.525728644308256,0.0,0.0,경쟁사,0
1468997905,1.957744606702316,0.0234192037470726,0.0231491818669655,경쟁사,1
1095383795,2.782951509275328,0.004760046077246,0.00474875288116,경쟁사,1
1777694244,2.5902671654458267,0.0,0.0,경쟁사,0
1416990198,2.740840023925201,0.0,0.0,경쟁사,0
1992923813,2.374905754573672,0.0,0.0,경쟁사,0
1209111618,2.793208009442517,0.0216328473153636,0.0214021780338707,경쟁사,1
1910684172,1.749199854809259,0.0058183933961234,0.0058015319181278,경쟁사,1
1303652689,3.56953269648137,0.0,0.0,경쟁사,0
1699151005,2.9041650800285006,0.0,0.0,경쟁사,0
1710467126,3.0948231761982217,0.0,0.0,경쟁사,0
1660117557,2.215573716004416,0.019136466929793,0.0189556676778979,경쟁사,1
1262360533,2.70805020110221,0.0,0.0,경쟁사,0
1403299671,2.4918270926325743,0.0058183933961234,0.0058015319181278,경쟁사,1
1280687010,3.58351893845611,0.0,0.0,경쟁사,0
1582135442,2.8763855159214247,0.0,0.0,경쟁사,0
1851194409,3.131864447878571,0.0,0.0,경쟁사,0
1899006096,3.0204248861443626,0.0,0.0,경쟁사,0
1896506249,2.5902671654458267,0.0,0.0,경쟁사,0
1352151835,3.3111511009773715,0.0,0.0,경쟁사,0
1147712129,2.3434070875143007,0.004760046077246,0.00474875288116,경쟁사,1
1348695159,1.6259672143853108,0.004760046077246,0.00474875288116,경쟁사,1
1584181408,2.4054424784337534,0.0,0.0,경쟁사,0
1816221934,3.6614226078808967,0.0320336811275855,0.0315313032783401,경쟁사,1
